epoch,train_acc,test_acc
0,10.066666666666666,9.666666666666666
1,92.06666666666666,82.0
2,95.6,80.33333333333333
3,96.73333333333333,80.33333333333333
4,97.8,80.66666666666666
5,98.66666666666667,80.66666666666666
6,99.26666666666667,80.66666666666666
7,99.46666666666667,81.33333333333333
8,99.6,81.33333333333333
9,99.73333333333333,81.33333333333333
10,99.86666666666667,81.66666666666667
11,99.93333333333332,81.66666666666667
12,100.0,81.66666666666667
13,100.0,81.66666666666667
14,100.0,81.33333333333333
15,100.0,81.33333333333333
16,100.0,81.33333333333333
17,100.0,81.33333333333333
18,100.0,81.0
19,100.0,80.66666666666666
20,100.0,80.66666666666666
21,100.0,80.66666666666666
22,100.0,80.66666666666666
23,100.0,80.66666666666666
24,100.0,80.66666666666666
25,100.0,80.66666666666666
26,100.0,80.66666666666666
27,100.0,80.66666666666666
28,100.0,80.66666666666666
29,100.0,80.66666666666666
30,100.0,80.66666666666666
31,100.0,80.66666666666666
32,100.0,80.66666666666666
33,100.0,80.66666666666666
34,100.0,80.66666666666666
35,100.0,80.66666666666666
36,100.0,80.66666666666666
37,100.0,80.66666666666666
38,100.0,80.66666666666666
39,100.0,80.66666666666666
40,100.0,80.66666666666666
41,100.0,80.66666666666666
42,100.0,80.66666666666666
43,100.0,80.66666666666666
44,100.0,80.66666666666666
45,100.0,80.66666666666666
46,100.0,80.66666666666666
47,100.0,80.66666666666666
48,100.0,80.66666666666666
49,100.0,80.66666666666666
