epoch,train_acc,test_acc
0,22.333333333333332,23.333333333333332
1,95.6,76.33333333333333
2,97.66666666666667,76.33333333333333
3,98.06666666666666,77.0
4,98.93333333333332,77.33333333333333
5,99.0,77.33333333333333
6,99.53333333333333,77.66666666666666
7,99.33333333333333,76.66666666666667
8,99.53333333333333,77.0
9,99.86666666666667,77.0
10,99.86666666666667,76.66666666666667
11,100.0,77.0
12,99.93333333333332,76.66666666666667
13,100.0,77.0
14,99.93333333333332,77.0
15,100.0,76.66666666666667
16,99.93333333333332,77.0
17,99.93333333333332,77.66666666666666
18,100.0,77.0
19,100.0,77.66666666666666
20,100.0,77.33333333333333
21,100.0,77.0
22,99.93333333333332,77.33333333333333
23,100.0,77.33333333333333
24,100.0,76.66666666666667
25,100.0,77.0
26,100.0,77.0
27,100.0,76.66666666666667
28,100.0,76.33333333333333
29,100.0,76.66666666666667
30,100.0,76.66666666666667
31,100.0,76.0
32,100.0,76.66666666666667
33,100.0,76.66666666666667
34,100.0,77.0
35,100.0,76.33333333333333
36,100.0,76.66666666666667
37,100.0,76.33333333333333
38,100.0,76.33333333333333
39,100.0,76.33333333333333
40,100.0,76.33333333333333
41,100.0,76.33333333333333
42,100.0,76.33333333333333
43,100.0,76.0
44,100.0,76.33333333333333
45,100.0,76.66666666666667
46,100.0,76.66666666666667
47,100.0,76.0
48,100.0,76.33333333333333
49,100.0,76.33333333333333
